_id,approver,approval,skills,status
6613cd679d949ae738fc8d64,James Brewer,Alex Simmons,React Native,pending
6613cd679d949ae738fc8d67,Leslie Brown,Samuel Chapman,AWS,deny
6613cd679d949ae738fc8d68,Thomas Wilkins MD,Mary Schneider,Alteryx,approved
6613cd679d949ae738fc8d69,Patricia Harris,Kevin Cox,Python,pending
6613cd679d949ae738fc8d66,Kelly Saunders,Angela King,React Native,approved
6613cd679d949ae738fc8d6a,James Navarro,Ronald Delgado,Python,approved
6613cd679d949ae738fc8d6c,Jeremy Reynolds,Natalie Carr,Slides,deny
6613cd679d949ae738fc8d6d,Johnny Matthews,Randall Branch,Presenting,deny
6613cd679d949ae738fc8d6b,James Curry,Nicole Conway,Presenting,pending
6613cd679d949ae738fc8d6e,Wayne Zamora,Leslie Brown,AWS,approved
6613cd679d949ae738fc8d70,Jerry Wood,Jeffery Henderson,React Native,deny
6613cd679d949ae738fc8d6f,Meghan Ramirez,Jessica Fowler,React Native,deny
6613cd679d949ae738fc8d71,Caleb Bradley,Ricky Lopez,AWS,deny
6613cd679d949ae738fc8d72,Olivia Taylor,Michael Schaefer,React Native,deny
6613cd679d949ae738fc8d73,Janice Anderson,Kathryn Moody,Alteryx,pending
6613cd679d949ae738fc8d74,Derek Campbell,Gary Turner,Python,deny
6613cd679d949ae738fc8d75,James Malone,Kevin Cox,React Native,pending
6613cd679d949ae738fc8d77,Caroline Brown,Isaac Allen,React Native,pending
6613cd679d949ae738fc8d78,Ivan Smith,Adam Norris,Snowflake,pending
6613cd679d949ae738fc8d79,Anthony White,Gina Hoover,ADF,deny
6613cd679d949ae738fc8d76,Thomas Le,Ryan House,Presenting,deny
6613cd679d949ae738fc8d7a,James Ramirez,Megan Bullock,Project Mgmt,deny
6613cd679d949ae738fc8d7d,Kathryn Richardson,Emily Pitts,React,deny
6613cd679d949ae738fc8d7b,Wyatt Clark,Scott Monroe,PHP,deny
6613cd679d949ae738fc8d7c,Emily Reeves,Randall Branch,Slides,pending
6613cd679d949ae738fc8d80,David Brown,Beth Gonzalez,PHP,deny
6613cd679d949ae738fc8d7f,Tom Harris,Kevin Larsen,Python,approved
6613cd679d949ae738fc8d81,Jacqueline Fitzpatrick,Peter Weaver,Project Mgmt,approved
6613cd679d949ae738fc8d7e,Michael Garner,Curtis Thompson,React Native,deny
6613cd679d949ae738fc8d82,Kevin Hall,Christopher Smith,AWS,deny
6613cd679d949ae738fc8d84,Michael Chung,Erica Farrell,React,deny
6613cd679d949ae738fc8d83,Kimberly Taylor,Eric Acevedo,Angular,pending
6613cd679d949ae738fc8d85,Keith Mccoy,Jason Phillips,Power BI,approved
6613cd679d949ae738fc8d87,Annette Guerra,Morgan Young,Python,deny
6613cd679d949ae738fc8d88,Brian Jackson,Mark Clark,React Native,deny
6613cd679d949ae738fc8d89,Eric Acevedo,Andrew Cruz,Alteryx,deny
6613cd679d949ae738fc8d86,Sara Hernandez,Adam Norris,Angular,approved
6613cd679d949ae738fc8d8d,Justin Maddox,Caroline Torres,AWS,approved
6613cd679d949ae738fc8d8c,Dr. Emily Parsons,Keith Mccoy,Angular,pending
6613cd679d949ae738fc8d8a,Scott Monroe,Ralph Cox,Angular,pending
6613cd679d949ae738fc8d8b,Katherine Johnson PhD,Cameron Collins,Project Mgmt,deny
6613cd679d949ae738fc8d90,Beverly Guzman,Kimberly Campbell,Presenting,deny
6613cd679d949ae738fc8d8f,James Perez,Jason Fernandez,React Native,deny
6613cd679d949ae738fc8d91,Robert Smith,Loretta Huynh DVM,AWS,approved
6613cd679d949ae738fc8d8e,Sean Cooper,Sharon Wiggins,Power BI,pending
6613cd679d949ae738fc8d93,Destiny Haney,William Robertson,Presenting,approved
6613cd679d949ae738fc8d94,Brian Gregory,Brady Davidson,AWS,approved
6613cd679d949ae738fc8d92,Kara Fisher,Phillip Lawrence,Power BI,deny
6613cd679d949ae738fc8d95,Anna Dixon,Laura Thompson,Angular,pending
6613cd679d949ae738fc8d97,Elizabeth Smith,Michelle Hill,Snowflake,approved
6613cd679d949ae738fc8d96,Cynthia Bailey,Jennifer Rodriguez,Power BI,deny
6613cd679d949ae738fc8d98,Jonathan Butler,Laura Buck,Slides,pending
6613cd679d949ae738fc8d99,Susan Perkins,Dennis Gallegos,Slides,deny
6613cd679d949ae738fc8d9b,Eric Acevedo,Heather Baker,Presenting,deny
6613cd679d949ae738fc8d9a,Lauren Stone,Jonathan Salas,Snowflake,pending
6613cd679d949ae738fc8d9c,Rebecca Bryant,Jason Fernandez,Alteryx,pending
6613cd679d949ae738fc8d9d,Paul Gray,Jeffrey Rubio,Presenting,pending
6613cd689d949ae738fc8d9f,Jason Pena,Thomas Lucero,React,deny
6613cd689d949ae738fc8da0,Kelly Edwards,Allen Jones,Snowflake,deny
6613cd689d949ae738fc8d9e,Mrs. Stephanie Murphy,Jason Barber,ADF,deny
6613cd689d949ae738fc8da1,Nathan Woods,Lori Acevedo,AWS Lambda,pending
6613cd689d949ae738fc8da5,Lucas Olsen,Tristan Clark,Python,deny
6613cd689d949ae738fc8da3,Michele Anderson,Carlos Adams,Power BI,deny
6613cd689d949ae738fc8da2,Jerry White,Valerie Saunders,AWS,pending
6613cd689d949ae738fc8da4,Zachary Taylor,Kimberly Soto,React Native,deny
6613cd689d949ae738fc8da8,Michael Ortiz,Vanessa Merritt,AWS Lambda,approved
6613cd689d949ae738fc8da9,Molly Howe,Leslie Brown,Project Mgmt,deny
6613cd689d949ae738fc8da6,James Coleman,Paul Frost,AWS,pending
6613cd689d949ae738fc8da7,Jessica Bell,Norman Hernandez,Alteryx,deny
6613cd689d949ae738fc8daa,Joshua Johnson,Jessica Galloway,Presenting,deny
6613cd689d949ae738fc8dac,Megan Baker,Christopher Keller,ADF,deny
6613cd689d949ae738fc8dab,Garrett Mclaughlin,David Ross,React,deny
6613cd689d949ae738fc8dad,Laurie Williamson,Sharon Preston,ADF,pending
6613cd689d949ae738fc8daf,Colleen Smith,Zachary Nguyen,Project Mgmt,deny
6613cd689d949ae738fc8dae,Betty Bradford,Kristina Mitchell,AWS,approved
6613cd689d949ae738fc8db0,Alexandra Savage,Sarah Price,React Native,approved
6613cd689d949ae738fc8db1,Erin Clark,Frank Elliott,Slides,approved
6613cd689d949ae738fc8db5,Isaac Allen,Willie Anderson,Snowflake,approved
6613cd689d949ae738fc8db4,Thomas Garcia,Christopher Solomon,Project Mgmt,approved
6613cd689d949ae738fc8db3,Shelly Hall,Jacqueline Fitzpatrick,Angular,pending
6613cd689d949ae738fc8db2,Kimberly Hughes,Nicholas Oneill,React Native,approved
6613cd689d949ae738fc8db7,Amy Zhang,Amanda Bryant,React,deny
6613cd689d949ae738fc8db8,Jonathan Anderson,Sarah Acosta,React,pending
6613cd689d949ae738fc8db9,Lynn Rose,Sarah Vazquez,Python,approved
6613cd689d949ae738fc8db6,Amanda Bryant,Tammy Green,React,deny
6613cd689d949ae738fc8dba,Thomas Farley,Julia Coleman,AWS,approved
6613cd689d949ae738fc8dbc,Amy Walker,Katelyn Johnson,AWS Lambda,deny
6613cd689d949ae738fc8dbd,Barry Dillon,Claudia Harris,Slides,deny
6613cd689d949ae738fc8dbb,Ruth Lewis,Donald Meyer,Python,deny
6613cd689d949ae738fc8dbe,Katherine Johnson PhD,Christopher Keller,Slides,approved
6613cd689d949ae738fc8dbf,Nicholas Parsons,Angela Hunter,AWS,deny
6613cd689d949ae738fc8dc0,Christine Day,Jason Barber,React,approved
6613cd689d949ae738fc8dc1,Bobby Carrillo III,Tracy Cortez,AWS Lambda,approved
6613cd689d949ae738fc8dc4,Brian Whitehead,Brittany Randall,ADF,approved
6613cd689d949ae738fc8dc2,Frank Snow,John Sullivan,React,pending
6613cd689d949ae738fc8dc3,Ariel Wilkins,Nathaniel Garcia,Project Mgmt,approved
6613cd689d949ae738fc8dc5,Jessica Stokes,Cassandra Hutchinson,PHP,approved
6613cd689d949ae738fc8dc8,Kimberly Taylor,Cristian Rodriguez,Project Mgmt,deny
6613cd689d949ae738fc8dc9,Darrell Aguirre,Jacob Kramer,ADF,deny
6613cd689d949ae738fc8dc6,Zachary Taylor,Douglas Campbell,Power BI,approved
6613cd689d949ae738fc8dc7,Michael Davis,Mr. Jonathan Gray,ADF,deny
6613cd689d949ae738fc8dcb,Mr. Tyler Houston,Christina Hale,Snowflake,pending
6613cd689d949ae738fc8dcc,Johnny Matthews,Mark Durham,Alteryx,pending
6613cd689d949ae738fc8dca,Derek Bond,Lindsey Harris,React Native,pending
6613cd689d949ae738fc8dcd,Phillip Robinson,Courtney Solis,Snowflake,approved
6613cd689d949ae738fc8dcf,Timothy Garcia,Jonathan Anderson,ADF,deny
6613cd689d949ae738fc8dd0,Shane Smith,Anna Joseph,React,deny
6613cd689d949ae738fc8dce,Michael Rivera,Matthew Bender,Project Mgmt,pending
6613cd689d949ae738fc8dd1,Nicholas Prince,Alexa Castro,Angular,approved
6613cd689d949ae738fc8dd2,Philip Golden,Kevin Cox,React Native,approved
6613cd689d949ae738fc8dd4,Wyatt Moore,Brian Colon,Angular,approved
6613cd689d949ae738fc8dd5,Kevin Hall,Cynthia Sullivan,React,pending
6613cd689d949ae738fc8dd3,Jennifer Martin,Cindy Owens,Power BI,deny
6613cd689d949ae738fc8dd7,Tamara Castillo,Michael Cunningham,AWS Lambda,approved
6613cd689d949ae738fc8dd9,Joshua Chavez,Heather Clark,PHP,approved
6613cd689d949ae738fc8dd6,Destiny Haney,Jane Gutierrez,Python,deny
6613cd689d949ae738fc8dd8,Mary Bailey,William Robertson,Slides,approved
6613cd689d949ae738fc8dda,Theodore Davidson,Steven Hill,Presenting,approved
6613cd689d949ae738fc8ddb,Kyle Ramirez,Dustin Ross,AWS,pending
6613cd689d949ae738fc8ddc,Kimberly Campbell,Jack Love,Python,deny
6613cd689d949ae738fc8ddd,Samantha Floyd,Leslie Chandler,React Native,approved
6613cd689d949ae738fc8dde,Michele Grant,Thomas Lane,AWS,deny
6613cd689d949ae738fc8de0,Miguel Velazquez,Kimberly Hughes,Alteryx,deny
6613cd689d949ae738fc8de1,Donald Chapman,James Ramirez,Alteryx,pending
6613cd689d949ae738fc8ddf,Lisa Anderson,Kristen Marsh,AWS,deny
6613cd689d949ae738fc8de2,Laura Thompson,Melissa Aguilar,AWS,deny
6613cd689d949ae738fc8de3,William Robertson,Donald Bradford,Project Mgmt,approved
6613cd689d949ae738fc8de4,Brittany Navarro,Lisa Le,Alteryx,deny
6613cd689d949ae738fc8de5,Brian Heath MD,Ryan Swanson,Python,approved
6613cd689d949ae738fc8de9,Miguel Velazquez,Gail Lloyd,Slides,pending
6613cd689d949ae738fc8de6,Nicole Griffin,Brian Whitehead,AWS,deny
6613cd689d949ae738fc8de7,Scott Lopez,Donald Summers,Python,approved
6613cd689d949ae738fc8de8,Russell Daniels,John Miles,PHP,pending
6613cd689d949ae738fc8dea,Tonya Jackson,Michael Martinez,Python,pending
6613cd689d949ae738fc8ded,Willie Anderson,Thomas Garcia,ADF,pending
6613cd689d949ae738fc8dec,Jeffrey Wade,Allen Finley,AWS Lambda,deny
6613cd689d949ae738fc8deb,Kristin Wilson,Philip Hunt,Python,pending
6613cd699d949ae738fc8def,Gregory Gonzalez,Linda Morris,Project Mgmt,pending
6613cd699d949ae738fc8dee,Fred Russell,Savannah Horn,Alteryx,pending
6613cd699d949ae738fc8df0,Randall Branch,John Bailey,ADF,pending
6613cd699d949ae738fc8df1,Matthew Payne,Sydney Washington DDS,PHP,approved
6613cd699d949ae738fc8df3,Lauren Holloway,Michael Mitchell,Snowflake,deny
6613cd699d949ae738fc8df2,Mark Phillips,Tony Moore,Python,approved
6613cd699d949ae738fc8df4,John Duran,Tammy Turner,React Native,deny
6613cd699d949ae738fc8df5,Andre White DDS,Kristin Duncan,AWS Lambda,pending
6613cd699d949ae738fc8df8,Rebecca Martinez,Dr. James Hunter,AWS,approved
6613cd699d949ae738fc8df7,Kathryn Washington,Melissa Evans,React Native,pending
6613cd699d949ae738fc8df9,Casey Callahan,Mariah Jackson,ADF,approved
6613cd699d949ae738fc8df6,Meghan Ramirez,Tina Thomas,React,deny
6613cd699d949ae738fc8dfd,Paula Mccormick,Adrienne Wilson,Python,pending
6613cd699d949ae738fc8dfa,Dylan Keith,Jacqueline Fitzpatrick,React Native,pending
6613cd699d949ae738fc8dfb,Julia Ramos,Eric Acevedo,Power BI,pending
6613cd699d949ae738fc8dfc,Samantha Floyd,Brad Lynch,Presenting,pending
6613cd699d949ae738fc8e00,Diane Mann,Scott Paul,Alteryx,pending
6613cd699d949ae738fc8dff,Ruth Lewis,William Willis,React Native,pending
6613cd699d949ae738fc8e01,Robert Ray,Kimberly Campbell,AWS Lambda,approved
6613cd699d949ae738fc8dfe,Leah Thompson,Bobby Carrillo III,Snowflake,deny
6613cd699d949ae738fc8e03,Jeffrey Lee,Anne Jacobson,ADF,pending
6613cd699d949ae738fc8e04,Daniel Chapman,Jennifer Hodge,Alteryx,deny
6613cd699d949ae738fc8e05,Deborah Martin,Derek Lee,Presenting,deny
6613cd699d949ae738fc8e02,Renee Snyder MD,Andrea Lawson,Snowflake,approved
6613cd699d949ae738fc8e06,Michelle Burns,Dr. James Hunter,Project Mgmt,deny
6613cd699d949ae738fc8e07,Joseph Alexander,Cynthia Walters,PHP,approved
6613cd699d949ae738fc8e08,Christine Shaffer,Darren Fields,Python,approved
6613cd699d949ae738fc8e09,William Carr,Zachary Atkins,ADF,approved
6613cd699d949ae738fc8e0a,Valerie Simpson,Corey Malone,PHP,pending
6613cd699d949ae738fc8e0d,Isaac Allen,Michael Logan,Presenting,pending
6613cd699d949ae738fc8e0c,Tammy Rose,William Carr,PHP,deny
6613cd699d949ae738fc8e0b,Cameron Collins,Jamie Hopkins,PHP,pending
6613cd699d949ae738fc8e11,Crystal Green,Regina Jefferson,Power BI,pending
6613cd699d949ae738fc8e0f,Elizabeth Hensley,Fred Russell,PHP,approved
6613cd699d949ae738fc8e0e,Christopher Smith,Keith Mccoy,AWS Lambda,deny
6613cd699d949ae738fc8e10,Andrea Lawson,Dawn Mendoza,React Native,pending
6613cd699d949ae738fc8e12,Daniel Spence,Richard Villarreal,Angular,deny
6613cd699d949ae738fc8e15,Kevin Nolan,Angela Russell,React Native,pending
6613cd699d949ae738fc8e13,Tamara Castillo,William Willis,Alteryx,pending
6613cd699d949ae738fc8e14,Paul Gray,Frederick Cain,Presenting,deny
6613cd699d949ae738fc8e17,Autumn Taylor,Jamie Ramos,Angular,approved
6613cd699d949ae738fc8e16,Cynthia Alvarez,Brian Weber,Slides,deny
6613cd699d949ae738fc8e18,Adam Norris,Amanda Jackson,React,approved
6613cd699d949ae738fc8e19,Tyler Harrison,Suzanne Rice,Power BI,deny
6613cd699d949ae738fc8e1d,Rebecca Martinez,Laura Thomas,AWS,deny
6613cd699d949ae738fc8e1a,Elizabeth Carter,Cynthia Sullivan,Python,pending
6613cd699d949ae738fc8e1b,Samuel Braun,Christopher Solomon,AWS Lambda,pending
6613cd699d949ae738fc8e1c,Garrett Garcia,Larry Lane,Project Mgmt,approved
6613cd699d949ae738fc8e1f,Dr. Mark Perez Jr.,Jeffrey Lee,Presenting,pending
6613cd699d949ae738fc8e1e,George Watkins,Dustin Contreras,React,deny
6613cd699d949ae738fc8e21,Julie Mcguire,Christopher Perez,PHP,pending
6613cd699d949ae738fc8e20,Daniel Horton,James Malone,Alteryx,pending
6613cd699d949ae738fc8e25,Lisa Le,Brian Aguirre,React,pending
6613cd699d949ae738fc8e22,Alexis Simon,Bradley Rogers,Alteryx,pending
6613cd699d949ae738fc8e23,Melissa Keith,Brent Barnes,AWS,approved
6613cd699d949ae738fc8e24,Monica Parker,Crystal Williams,AWS,pending
6613cd699d949ae738fc8e26,Shannon Shepard,Philip Hunt,AWS Lambda,pending
6613cd699d949ae738fc8e27,Susan Dyer,Jessica Moreno,React,pending
6613cd699d949ae738fc8e28,Danielle Bonilla,Whitney Crane,React,approved
6613cd699d949ae738fc8e29,Darrell Aguirre,David Ross,Angular,approved
6613cd699d949ae738fc8e2b,Barry Taylor,Karen Whitney,ADF,pending
6613cd699d949ae738fc8e2c,Tamara Castillo,Jesus Vaughn,Presenting,pending
6613cd699d949ae738fc8e2a,Tina Thomas,Nicholas Dawson,Python,pending
6613cd699d949ae738fc8e2d,Alexander Garcia,Derek Lee,Presenting,pending
6613cd699d949ae738fc8e2e,Denise Kim,Donald Meyer,Project Mgmt,approved
6613cd699d949ae738fc8e31,Brent Schneider,Rebecca Gomez,Angular,pending
6613cd699d949ae738fc8e2f,Jason Barber,Jason Fernandez,Python,deny
6613cd699d949ae738fc8e30,Joseph Warner,Thomas Le,Project Mgmt,approved
6613cd699d949ae738fc8e32,Michele Anderson,Elizabeth Smith,Python,pending
6613cd699d949ae738fc8e33,Angela Moody,Deborah Johnson,React,deny
6613cd699d949ae738fc8e34,Mrs. Melissa Jones,Nathan Carter,Power BI,approved
6613cd699d949ae738fc8e35,Michael Robinson,Jared Andrews,Presenting,pending
6613cd699d949ae738fc8e38,Erica May,Joshua Charles,Project Mgmt,deny
6613cd699d949ae738fc8e39,Andrew Cruz,Kathy Carpenter PhD,Angular,deny
6613cd699d949ae738fc8e36,James Thomas,Brittany Navarro,Python,deny
6613cd699d949ae738fc8e37,James Adams,Kerry Hooper,Angular,pending
6613cd699d949ae738fc8e3b,Michael Garrett,Michelle Harrison,Snowflake,deny
6613cd699d949ae738fc8e3d,Brian Melton,Molly Howe,AWS,deny
6613cd699d949ae738fc8e3a,Antonio Griffith,Patricia Malone,Slides,deny
6613cd699d949ae738fc8e3c,Glenda Owens,Benjamin Rodriguez,Slides,deny
6613cd6a9d949ae738fc8e41,Keith Schultz,Anthony Morris,Project Mgmt,approved
6613cd6a9d949ae738fc8e3e,Thomas Shields,Tina Thomas,Presenting,deny
6613cd6a9d949ae738fc8e3f,Morgan Young,Alicia Torres,Snowflake,approved
6613cd6a9d949ae738fc8e40,Tracey Guerrero,Brittany Randall,Python,pending
6613cd6a9d949ae738fc8e42,Julie Mcguire,Dustin Ross,Snowflake,deny
6613cd6a9d949ae738fc8e43,Tony Hart,Anna Haynes,Angular,deny
6613cd6a9d949ae738fc8e44,Elizabeth Smith,Jonathan Sanders,Presenting,approved
6613cd6a9d949ae738fc8e45,Randy Estrada,Amy Walker,PHP,deny
6613cd6a9d949ae738fc8e49,Thomas Greer,Stephen Gill,Presenting,deny
6613cd6a9d949ae738fc8e48,William Robertson,Christopher Parker,React,approved
6613cd6a9d949ae738fc8e46,Brian Melton,Benjamin Rodriguez,AWS Lambda,approved
6613cd6a9d949ae738fc8e47,Susan Dyer,Donna Powell,AWS,deny
6613cd6a9d949ae738fc8e4a,Kristin Arnold,Laura Porter,React,pending
6613cd6a9d949ae738fc8e4b,Tony Chavez,Phillip Roman,Presenting,approved
6613cd6a9d949ae738fc8e4c,Kerry Hooper,Deborah Martin,AWS,deny
6613cd6a9d949ae738fc8e4d,Angela Washington,Bradley Alexander,PHP,pending
6613cd6a9d949ae738fc8e4e,Miranda Davis,Debra Goodwin,PHP,deny
6613cd6a9d949ae738fc8e51,Savannah Horn,Brendan Wilson,Power BI,approved
6613cd6a9d949ae738fc8e50,Terri Herrera,Christopher Craig,Python,deny
6613cd6a9d949ae738fc8e4f,Adrienne Wilson,Zachary Taylor,Snowflake,pending
6613cd6a9d949ae738fc8e53,Keith Bates,Gina Hoover,ADF,pending
6613cd6a9d949ae738fc8e55,Dana Avila,Holly Lewis,AWS Lambda,pending
6613cd6a9d949ae738fc8e52,Timothy Miller,John Hicks,Presenting,approved
6613cd6a9d949ae738fc8e54,Tammy Gordon MD,Michelle Lewis,Slides,pending
6613cd6a9d949ae738fc8e56,Thomas Nelson,Monica Parker,Project Mgmt,approved
6613cd6a9d949ae738fc8e58,Michael Medina,Sandra Mccoy,AWS,approved
6613cd6a9d949ae738fc8e59,Gabrielle Martin,Michael Medina,Snowflake,deny
6613cd6a9d949ae738fc8e57,Matthew Miller,Christopher Perez,AWS,approved
6613cd6a9d949ae738fc8e5b,Sara Hernandez,Matthew Miller,Angular,pending
6613cd6a9d949ae738fc8e5c,David Ross,Meghan Ramirez,AWS Lambda,pending
6613cd6a9d949ae738fc8e5a,Thomas Lucero,Miguel Velazquez,Power BI,pending
6613cd6a9d949ae738fc8e5d,Lauren Stone,Christopher Perez,Python,deny
6613cd6a9d949ae738fc8e60,Tina Thornton,Kathy Carpenter PhD,Power BI,pending
6613cd6a9d949ae738fc8e5e,Gary Turner,Lisa Phillips,Alteryx,deny
6613cd6a9d949ae738fc8e5f,Sarah Carroll,Angela Goodwin,Slides,approved
6613cd6a9d949ae738fc8e61,Tabitha Hunter,Anna Haynes,Python,approved
6613cd6a9d949ae738fc8e62,Barbara Scott,Brad Lynch,React Native,deny
6613cd6a9d949ae738fc8e64,Tracey Guerrero,Michelle Perry,AWS Lambda,deny
6613cd6a9d949ae738fc8e65,Terri Herrera,Courtney Solis,React,pending
6613cd6a9d949ae738fc8e63,Thomas Nelson,Jean Patterson,Snowflake,pending
6613cd6a9d949ae738fc8e68,Michelle Harrison,Nicholas Dawson,ADF,approved
6613cd6a9d949ae738fc8e67,Jennifer Arellano,Toni Welch,ADF,deny
6613cd6a9d949ae738fc8e69,Angela Russell,Kelly Robertson PhD,ADF,deny
6613cd6a9d949ae738fc8e66,Michael Hammond,Sharon Burch,React,pending
6613cd6a9d949ae738fc8e6a,Melissa Woods,Alexa Castro,Alteryx,pending
6613cd6a9d949ae738fc8e6c,Allison Tate,Kelly King,Slides,approved
6613cd6a9d949ae738fc8e6d,Audrey Rose,Michael Ortiz,React Native,pending
6613cd6a9d949ae738fc8e6b,Tiffany Smith,Heather Larson,Power BI,deny
6613cd6a9d949ae738fc8e71,Stephen Rodgers,Danielle Lee,Slides,pending
6613cd6a9d949ae738fc8e70,Danielle Morrison DVM,Ruth Lewis,ADF,pending
6613cd6a9d949ae738fc8e6e,Suzanne Rice,Anthony White,Project Mgmt,approved
6613cd6a9d949ae738fc8e6f,Kathleen Hudson,Lucas Olsen,AWS,approved
6613cd6a9d949ae738fc8e73,Andrew Edwards,Paul Francis,Angular,approved
6613cd6a9d949ae738fc8e75,Brittany Navarro,Michael Ortiz,Angular,pending
6613cd6a9d949ae738fc8e74,Tamara Moore,Richard Holmes,React,pending
6613cd6a9d949ae738fc8e72,Wendy Carter,Chelsea Jackson,React Native,approved
6613cd6a9d949ae738fc8e79,Angela King,Deborah Johnson,Angular,approved
6613cd6a9d949ae738fc8e76,Todd Dean,Joshua Charles,ADF,pending
6613cd6a9d949ae738fc8e77,Laura Porter,Shannon Shepard,Presenting,deny
6613cd6a9d949ae738fc8e78,Jared Andrews,Thomas Lane,React,deny
6613cd6a9d949ae738fc8e7b,Keith Mccoy,Michael Medina,AWS Lambda,pending
6613cd6a9d949ae738fc8e7a,Kevin Hall,Philip Hunt,AWS,approved
6613cd6a9d949ae738fc8e7d,Jill Sellers,Angela Willis,PHP,pending
6613cd6a9d949ae738fc8e7c,Patrick Myers,Brad Turner,React,pending
6613cd6a9d949ae738fc8e7e,Russell Chapman,Dustin Contreras,Project Mgmt,deny
6613cd6a9d949ae738fc8e7f,Andrew Edwards,Peter Weaver,Python,deny
6613cd6a9d949ae738fc8e80,Mason Ramirez,Susan Dyer,Slides,pending
6613cd6a9d949ae738fc8e81,Anne Taylor PhD,Lisa Anderson,Presenting,deny
6613cd6a9d949ae738fc8e83,Donna Smith,Lindsey Peters,PHP,deny
6613cd6a9d949ae738fc8e85,Donna Allen,Douglas Garrison,Angular,deny
6613cd6a9d949ae738fc8e82,Stephanie Lopez,Rodney Dyer,React Native,deny
6613cd6a9d949ae738fc8e84,Nicholas Parsons,Kyle Kelley,AWS,pending
6613cd6a9d949ae738fc8e86,Crystal Davis,Kathy Black,Python,pending
6613cd6a9d949ae738fc8e88,Robert King,John Becker,AWS Lambda,deny
6613cd6a9d949ae738fc8e87,Donna Jones,Norman Hernandez,Slides,pending
6613cd6a9d949ae738fc8e89,Michael Allen,Kathleen Hudson,ADF,approved
6613cd6a9d949ae738fc8e8c,Miguel Velazquez,Angel Lee,Alteryx,deny
6613cd6a9d949ae738fc8e8b,John Santiago,Sean Murphy,Alteryx,pending
6613cd6a9d949ae738fc8e8a,Phillip Lawrence,Michael Garner,Slides,approved
6613cd6a9d949ae738fc8e8d,Robin Smith,Renee Snyder MD,React,approved
6613cd6a9d949ae738fc8e8f,Mckenzie Herrera,Kristin Arnold,Presenting,approved
6613cd6a9d949ae738fc8e8e,Lauren Mills,Christopher Craig,AWS,deny
6613cd6a9d949ae738fc8e90,Michael Garner,Shawn Sanchez,React Native,deny
6613cd6a9d949ae738fc8e91,James Adams,Robert Rodriguez,Slides,pending
6613cd6b9d949ae738fc8e92,Stephen Gill,John Miller,React,approved
6613cd6b9d949ae738fc8e93,Lynn Rose,Erica Kennedy,Project Mgmt,approved
6613cd6b9d949ae738fc8e95,Jennifer Preston,Theresa Fischer,ADF,pending
6613cd6b9d949ae738fc8e94,Jason Rice,Joseph Franklin,Project Mgmt,pending
6613cd6b9d949ae738fc8e97,Kerry Hooper,Juan Martin,Alteryx,deny
6613cd6b9d949ae738fc8e99,Timothy Garcia,Claudia Harris,React Native,pending
6613cd6b9d949ae738fc8e96,Sharon Burch,Nicholas Smith,ADF,deny
6613cd6b9d949ae738fc8e98,Caroline Brown,Alicia Larsen,ADF,deny
6613cd6b9d949ae738fc8e9a,Kevin Cox,John Mcdaniel,Alteryx,approved
6613cd6b9d949ae738fc8e9c,Timothy Garcia,Allison Tate,Power BI,approved
6613cd6b9d949ae738fc8e9d,Benjamin Rodriguez,Rebecca Leblanc,Presenting,pending
6613cd6b9d949ae738fc8e9b,Tammy Turner,David Parker,React,approved
6613cd6b9d949ae738fc8ea0,Elizabeth Hensley,Melissa Oneal,Project Mgmt,pending
6613cd6b9d949ae738fc8e9e,Shawn Hickman,Melissa Campbell,PHP,approved
6613cd6b9d949ae738fc8ea1,Stephen Gill,Betty Smith,Slides,approved
6613cd6b9d949ae738fc8e9f,Jeffrey Lee,Shelly Mcdonald,ADF,approved
6613cd6b9d949ae738fc8ea3,Frederick Pope,Michele Anderson,Angular,pending
6613cd6b9d949ae738fc8ea4,James Foley,Eric Barnett,React,pending
6613cd6b9d949ae738fc8ea2,Leslie Wright,Sarah Price,React Native,pending
6613cd6b9d949ae738fc8ea5,William Horton,Autumn Taylor,Angular,deny
6613cd6b9d949ae738fc8ea7,Katherine Barnes,Wesley Gibson,React Native,pending
6613cd6b9d949ae738fc8ea8,Jill Sellers,Angela Jenkins,Alteryx,deny
6613cd6b9d949ae738fc8ea9,Kyle Ramirez,Betty Bradford,Slides,deny
6613cd6b9d949ae738fc8ea6,Brady Davidson,Angela Willis,Python,pending
6613cd6b9d949ae738fc8eaa,Keith Bates,Kelsey Foster,AWS Lambda,approved
6613cd6b9d949ae738fc8eab,John Cook,David Carr,Slides,deny
6613cd6b9d949ae738fc8eac,Christopher Smith,Hannah Cummings,ADF,pending
6613cd6b9d949ae738fc8ead,Carlos Adams,Leslie Brown,Snowflake,approved
6613cd6b9d949ae738fc8eb0,Lisa Phillips,Michael Garrett,Presenting,approved
6613cd6b9d949ae738fc8eae,Paula Mccormick,Brian Whitehead,Project Mgmt,approved
6613cd6b9d949ae738fc8eaf,Mr. Alexander Thomas,James Curry,AWS Lambda,deny
6613cd6b9d949ae738fc8eb1,Jonathan Salas,Steven Davis,React,deny
6613cd6b9d949ae738fc8eb2,Caleb Bradley,Deborah Martin,Python,approved
6613cd6b9d949ae738fc8eb3,Regina Jefferson,Dylan Keith,ADF,pending
6613cd6b9d949ae738fc8eb4,Zachary Jones,Lauren Stone,AWS,pending
